,NodeA,NodeB
13511,1541,879
13512,1541,9514
13513,1541,7802
13514,1541,4623
13515,1541,2701
13516,1541,9092
13517,1541,4892
13518,1541,8996
13519,1541,4061
13520,1542,8822
13521,1542,4417
13522,1542,5340
13523,1542,6231
13524,1542,1795
13525,1542,5194
13526,1542,3912
13527,1543,6053
13528,1543,1269
13529,1543,3217
13530,1543,5111
13531,1543,1127
13532,1543,2655
13533,1543,233
13534,1543,5896
13535,1544,82
13536,1544,2564
13537,1544,5598
13538,1544,518
13539,1544,3260
13540,1544,3724
13541,1544,2184
13542,1544,7040
13543,1545,1783
13544,1545,4324
13545,1545,1224
13546,1545,7783
13547,1545,4611
13548,1545,5957
13549,1545,8542
13550,1545,5010
13551,1545,7510
13552,1545,4829
13553,1546,4059
13554,1546,9223
13555,1546,9352
13556,1546,4779
13557,1546,212
13558,1546,1010
13559,1546,808
13560,1546,9342
13561,1546,5603
13562,1546,6705
13563,1547,4955
13564,1547,1033
13565,1547,5825
13566,1547,6144
13567,1547,6137
13568,1547,8664
13569,1547,8511
13570,1547,3819
13571,1547,3032
13572,1547,4451
13573,1548,8480
13574,1548,3505
13575,1548,4005
13576,1548,4978
13577,1548,2448
13578,1548,2728
13579,1548,8920
13580,1548,1267
13581,1548,9165
13582,1549,2024
13583,1549,4567
13584,1549,190
13585,1549,5645
13586,1549,3614
13587,1549,1027
13588,1549,4479
13589,1549,2773
13590,1549,7844
13591,1550,4293
13592,1550,4354
13593,1550,8899
13594,1550,9514
13595,1550,5900
13596,1550,8968
13597,1550,2017
13598,1550,879
13599,1551,1433
13600,1551,2576
13601,1551,3254
13602,1551,1579
13603,1551,8275
13604,1551,7988
13605,1551,1859
13606,1551,9429
13607,1551,6940
13608,1552,3299
13609,1552,2894
13610,1552,1795
13611,1552,562
13612,1552,6445
13613,1552,6609
13614,1552,1662
13615,1552,4463
13616,1553,1813
13617,1553,518
13618,1553,796
13619,1553,7549
13620,1553,8800
13621,1553,1557
13622,1553,3461
13623,1553,5705
13624,1553,9462
13625,1553,2300
13626,1554,6455
13627,1554,7781
13628,1554,6744
13629,1554,3775
13630,1554,6345
13631,1554,7846
13632,1554,4336
13633,1554,480
13634,1554,5114
13635,1554,8093
13636,1555,6455
13637,1555,6628
13638,1555,3452
13639,1555,4944
13640,1555,6807
13641,1555,6345
13642,1555,667
13643,1555,2590
13644,1555,3359
13645,1556,3980
13646,1556,3925
13647,1556,8984
13648,1556,5108
13649,1556,7420
13650,1556,4271
13651,1556,3853
13652,1556,4017
13653,1556,5342
13654,1556,172
13655,1557,7065
13656,1557,1228
13657,1557,8259
13658,1557,4633
13659,1557,3461
13660,1557,3637
13661,1557,3171
13662,1557,5705
13663,1558,7308
13664,1558,5963
13665,1558,5337
13666,1558,2012
13667,1558,3455
13668,1558,734
13669,1558,4287
13670,1558,2215
13671,1559,8950
13672,1559,7356
13673,1559,1938
13674,1559,4316
13675,1559,4658
13676,1559,4661
13677,1559,4114
13678,1559,6887
13679,1560,3459
13680,1560,4471
13681,1560,8581
13682,1560,3186
13683,1560,1894
13684,1560,2564
13685,1560,6777
13686,1560,3398
13687,1561,3837
13688,1561,9629
13689,1561,2564
13690,1561,2314
13691,1561,4471
13692,1561,1501
13693,1561,2879
13694,1561,4188
13695,1562,1854
13696,1562,3891
13697,1562,649
13698,1562,9570
13699,1562,6850
13700,1562,3698
13701,1562,3294
13702,1562,5143
13703,1562,9307
13704,1563,6768
13705,1563,987
13706,1563,7650
13707,1563,9083
13708,1563,2818
13709,1563,4151
13710,1563,4485
13711,1563,4522
13712,1564,7305
13713,1564,5380
13714,1564,1214
13715,1564,8419
13716,1564,3348
13717,1564,4763
13718,1564,7794
13719,1564,3972
13720,1564,1819
13721,1565,970
13722,1565,6790
13723,1565,6782
13724,1565,7756
13725,1565,7605
13726,1565,3448
13727,1565,5867
13728,1565,8469
13729,1565,2954
13730,1566,458
13731,1566,2212
13732,1566,4338
13733,1566,8951
13734,1566,4727
13735,1566,2327
13736,1566,4504
13737,1566,5457
13738,1566,2061
13739,1567,9364
13740,1567,3393
13741,1567,1138
13742,1567,4706
13743,1567,3090
13744,1567,5600
13745,1567,1507
13746,1567,2909
13747,1567,4803
13748,1567,76
13749,1568,6322
13750,1568,1974
13751,1568,1979
13752,1568,203
13753,1568,2970
13754,1568,6928
13755,1568,4148
13756,1568,5690
13757,1568,1076
13758,1569,4152
13759,1569,1351
13760,1569,1597
13761,1569,3072
13762,1569,6166
13763,1569,1034
13764,1569,7495
13765,1569,78
13766,1569,2087
13767,1570,4237
13768,1570,1812
13769,1570,2554
13770,1570,6415
13771,1570,2735
13772,1570,6506
13773,1570,427
13774,1570,9421
13775,1570,8692
13776,1570,3480
13777,1571,5403
13778,1571,4485
13779,1571,8350
13780,1571,3012
13781,1571,5826
13782,1571,5754
13783,1571,9562
13784,1571,2322
13785,1571,79
13786,1572,9244
13787,1572,9157
13788,1572,6471
13789,1572,5499
13790,1572,6358
13791,1572,2190
13792,1572,2962
13793,1572,2790
13794,1573,193
13795,1573,3765
13796,1573,504
13797,1573,4899
13798,1573,3992
13799,1573,220
13800,1573,7589
13801,1573,1445
13802,1574,658
13803,1574,3173
13804,1574,942
13805,1574,1111
13806,1574,5941
13807,1574,7698
13808,1574,6971
13809,1574,7391
13810,1574,8880
13811,1575,8807
13812,1575,7047
13813,1575,5325
13814,1575,1014
13815,1575,9336
13816,1575,496
13817,1575,5623
13818,1575,4385
13819,1576,3992
13820,1576,5802
13821,1576,5841
13822,1576,700
13823,1576,5254
13824,1576,5231
13825,1576,6984
13826,1576,16
13827,1576,817
13828,1577,3235
13829,1577,4563
13830,1577,3671
13831,1577,931
13832,1577,5274
13833,1577,5324
13834,1577,2315
13835,1578,4843
13836,1578,8876
13837,1578,2180
13838,1578,8223
13839,1578,7427
13840,1578,3802
13841,1578,8176
13842,1578,1197
13843,1578,3467
13844,1579,5121
13845,1579,6940
13846,1579,8275
13847,1579,41
13848,1579,6039
13849,1579,8880
13850,1579,1598
13851,1579,64
13852,1580,2076
13853,1580,886
13854,1580,9129
13855,1580,3059
13856,1580,3357
13857,1580,1848
13858,1580,1704
13859,1580,8586
13860,1580,5411
13861,1580,4479
13862,1581,3208
13863,1581,7769
13864,1581,577
13865,1581,7625
13866,1581,5980
13867,1581,5477
13868,1581,8758
13869,1582,1066
13870,1582,98
13871,1582,5621
13872,1582,474
13873,1582,6222
13874,1582,3978
13875,1582,6733
13876,1582,5666
13877,1582,7690
13878,1583,2759
13879,1583,3571
13880,1583,7694
13881,1583,6101
13882,1583,1104
13883,1583,3762
13884,1583,188
13885,1583,2502
13886,1584,3621
13887,1584,54
13888,1584,239
13889,1584,6383
13890,1584,2794
13891,1584,3551
13892,1584,5278
13893,1584,2925
13894,1584,3850
13895,1585,3534
13896,1585,6453
13897,1585,845
13898,1585,1831
13899,1585,7709
13900,1585,2414
13901,1585,7792
13902,1585,3290
13903,1586,9526
13904,1586,6896
13905,1586,1379
13906,1586,6299
13907,1586,1799
13908,1586,6799
13909,1586,4684
13910,1586,6499
13911,1586,5623
13912,1586,8056
13913,1587,4086
13914,1587,7169
13915,1587,1218
13916,1587,8533
13917,1587,9236
13918,1587,5593
13919,1587,75
13920,1587,1523
13921,1587,6594
13922,1587,175
13923,1588,2706
13924,1588,8412
13925,1588,7769
13926,1588,3306
13927,1588,3360
13928,1588,3315
13929,1588,3634
13930,1588,2659
13931,1589,3797
13932,1589,9026
13933,1589,6923
13934,1589,6229
13935,1589,9116
13936,1589,4904
13937,1589,1691
13938,1589,8921
13939,1590,5245
13940,1590,1374
13941,1590,5240
13942,1590,3888
13943,1590,2188
13944,1590,2592
13945,1590,300
13946,1590,8078
13947,1590,6302
13948,1591,5540
13949,1591,3948
13950,1591,1099
13951,1591,312
13952,1591,7074
13953,1591,5576
13954,1591,7512
13955,1591,5561
13956,1592,6119
13957,1592,5293
13958,1592,3840
13959,1592,8492
13960,1592,683
13961,1592,2553
13962,1592,5273
13963,1592,1590
13964,1592,7831
13965,1592,5251
13966,1593,2925
13967,1593,1413
13968,1593,5659
13969,1593,9127
13970,1593,6354
13971,1593,2679
13972,1593,7608
13973,1593,6829
13974,1593,3155
13975,1594,8318
13976,1594,9325
13977,1594,6762
13978,1594,1519
13979,1594,6940
13980,1594,91
13981,1594,2550
13982,1594,5965
13983,1594,9250
13984,1595,5115
13985,1595,4300
13986,1595,4350
13987,1595,1232
13988,1595,7739
13989,1595,915
13990,1595,8425
13991,1595,1967
13992,1596,8430
13993,1596,486
13994,1596,1774
13995,1596,7427
13996,1596,402
13997,1596,344
13998,1596,2392
13999,1596,9506
14000,1597,1569
14001,1597,5208
14002,1597,3072
14003,1597,5739
14004,1597,1677
14005,1597,8265
14006,1597,3571
14007,1597,7847
14008,1597,1351
14009,1598,4390
14010,1598,4681
14011,1598,8768
14012,1598,2813
14013,1598,6845
14014,1598,8289
14015,1598,6075
14016,1598,1819
14017,1599,2570
14018,1599,2179
14019,1599,375
14020,1599,8406
14021,1599,9207
14022,1599,860
14023,1599,6587
14024,1599,102
14025,1599,7875
14026,1600,9417
14027,1600,8210
14028,1600,8409
14029,1600,6581
14030,1600,6653
14031,1600,8313
14032,1600,5211
14033,1600,8676
14034,1601,8476
14035,1601,5803
14036,1601,3182
14037,1601,4374
14038,1601,2274
14039,1601,9079
14040,1601,6778
14041,1602,5359
14042,1602,983
14043,1602,4456
14044,1602,7489
14045,1602,8545
14046,1602,3802
14047,1602,5829
14048,1602,3825
14049,1602,1197
14050,1602,252
14051,1603,4860
14052,1603,6493
14053,1603,3655
14054,1603,2414
14055,1603,845
14056,1603,2666
14057,1603,1585
14058,1603,9259
14059,1604,8007
14060,1604,2286
14061,1604,6852
14062,1604,7986
14063,1604,6992
14064,1604,927
14065,1604,2394
14066,1604,5851
14067,1604,197
14068,1604,6333
14069,1605,2370
14070,1605,7999
14071,1605,8929
14072,1605,197
14073,1605,3986
14074,1605,3441
14075,1605,8353
14076,1605,3582
14077,1605,2174
14078,1605,6642
14079,1606,7508
14080,1606,5520
14081,1606,7778
14082,1606,6776
14083,1606,4646
14084,1606,3676
14085,1606,4149
14086,1606,3582
14087,1607,5010
14088,1607,7326
14089,1607,3007
14090,1607,7510
14091,1607,5470
14092,1607,2069
14093,1607,8007
14094,1607,7990
14095,1607,4324
14096,1607,8353
14097,1608,8620
14098,1608,8038
14099,1608,4514
14100,1608,3071
14101,1608,5847
14102,1608,4045
14103,1608,4029
14104,1608,1012
14105,1608,4013
14106,1609,6926
14107,1609,138
14108,1609,6159
14109,1609,6224
14110,1609,7993
14111,1609,2098
14112,1609,3557
14113,1610,664
14114,1610,6429
14115,1610,3703
14116,1610,128
14117,1610,2925
14118,1610,267
14119,1610,4806
14120,1610,1452
14121,1610,7643
14122,1610,9564
14123,1611,5925
14124,1611,5661
14125,1611,3523
14126,1611,1251
14127,1611,1188
14128,1611,5028
14129,1611,6451
14130,1611,8772
14131,1611,6792
14132,1612,2123
14133,1612,6103
14134,1612,835
14135,1612,1810
14136,1612,7211
14137,1612,1862
14138,1612,5819
14139,1612,1521
14140,1612,3494
14141,1613,4723
14142,1613,3249
14143,1613,3353
14144,1613,8292
14145,1613,3692
14146,1613,6135
14147,1613,1560
14148,1613,3994
14149,1613,3701
14150,1613,7475
14151,1614,1737
14152,1614,3568
14153,1614,2263
14154,1614,870
14155,1614,3441
14156,1614,6776
14157,1614,3432
14158,1614,5769
14159,1615,7012
14160,1615,2231
14161,1615,4665
14162,1615,8046
14163,1615,9434
14164,1615,9234
14165,1615,3068
14166,1615,6665
14167,1616,5333
14168,1616,4320
14169,1616,9164
14170,1616,2600
14171,1616,5034
14172,1616,5199
14173,1616,6055
14174,1616,4432
14175,1617,1777
14176,1617,7211
14177,1617,9204
14178,1617,3328
14179,1617,8318
14180,1617,831
14181,1617,2848
14182,1617,1998
14183,1617,1213
14184,1618,7787
14185,1618,8853
14186,1618,5066
14187,1618,8713
14188,1618,162
14189,1618,9127
14190,1618,3167
14191,1618,2637
14192,1618,4647
14193,1619,2109
14194,1619,3449
14195,1619,9574
14196,1619,4006
14197,1619,8411
14198,1619,7797
14199,1619,2629
14200,1619,9024
14201,1619,3538
14202,1619,8729
14203,1620,6798
14204,1620,155
14205,1620,7562
14206,1620,1207
14207,1620,1537
14208,1620,6460
14209,1620,6898
14210,1620,6911
14211,1620,4751
14212,1620,8671
14213,1621,5634
14214,1621,2316
14215,1621,8683
14216,1621,6349
14217,1621,9432
14218,1621,5657
14219,1621,4780
14220,1621,4140
14221,1622,3055
14222,1622,3083
14223,1622,7318
14224,1622,2878
14225,1622,2529
14226,1622,9365
14227,1622,2864
14228,1622,9497
14229,1623,4281
14230,1623,1533
14231,1623,5742
14232,1623,3252
14233,1623,2790
14234,1623,3106
14235,1623,6220
14236,1623,1697
14237,1624,6436
14238,1624,2160
14239,1624,8956
14240,1624,2894
14241,1624,9553
14242,1624,824
14243,1624,9623
14244,1625,2937
14245,1625,6476
14246,1625,2395
14247,1625,2992
14248,1625,5565
14249,1625,4814
14250,1625,8833
14251,1625,1959
14252,1625,8347
14253,1626,909
14254,1626,4590
14255,1626,3325
14256,1626,8658
14257,1626,8379
14258,1626,2448
14259,1626,6028
14260,1626,9049
14261,1627,6687
14262,1627,6865
14263,1627,8198
14264,1627,5711
14265,1627,2978
14266,1627,6569
14267,1627,5633
14268,1627,2317
14269,1627,299
14270,1628,6496
14271,1628,9185
14272,1628,4019
14273,1628,6417
14274,1628,4651
14275,1628,3995
14276,1628,3777
14277,1628,9002
14278,1628,4407
14279,1629,7688
14280,1629,329
14281,1629,8502
14282,1629,4276
14283,1629,8425
14284,1629,9567
14285,1629,6345
14286,1629,5143
14287,1630,1478
14288,1630,5361
14289,1630,2541
14290,1630,1675
14291,1630,9283
14292,1630,3508
14293,1630,309
14294,1630,9414
14295,1630,7956
14296,1630,1475
14297,1631,562
14298,1631,3130
14299,1631,3505
14300,1631,2605
14301,1631,7045
14302,1631,2509
14303,1631,1235
14304,1631,7488
14305,1632,1214
14306,1632,3666
14307,1632,6437
14308,1632,2053
14309,1632,816
14310,1632,2883
14311,1632,3350
14312,1632,8175
14313,1632,1784
14314,1632,8707
14315,1633,6240
14316,1633,8506
14317,1633,4477
14318,1633,2391
14319,1633,1728
14320,1633,4337
14321,1633,7562
14322,1633,8574
14323,1633,9553
14324,1633,171
14325,1634,4162
14326,1634,5059
14327,1634,8333
14328,1634,7754
14329,1634,450
14330,1634,6507
14331,1634,7493
14332,1634,2300
14333,1634,7084
14334,1634,8800
14335,1635,6512
14336,1635,568
14337,1635,7942
14338,1635,1810
14339,1635,1812
14340,1635,8723
14341,1635,2703
14342,1635,759
14343,1635,6397
14344,1635,7083
14345,1636,7330
14346,1636,5140
14347,1636,5413
14348,1636,9204
14349,1636,4768
14350,1636,1716
14351,1636,4338
14352,1636,6729
14353,1637,6585
14354,1637,8091
14355,1637,9604
14356,1637,4337
14357,1637,6477
14358,1637,5884
14359,1637,6025
14360,1637,4369
14361,1637,3954
14362,1638,1860
14363,1638,2351
14364,1638,1081
14365,1638,8419
14366,1638,4911
14367,1638,2416
14368,1638,9524
14369,1638,1124
14370,1639,5138
14371,1639,7511
14372,1639,206
14373,1639,7161
14374,1639,6720
14375,1639,60
14376,1639,7130
14377,1639,2912
14378,1639,6680
14379,1639,5364
14380,1640,3398
14381,1640,3365
14382,1640,1894
14383,1640,3587
14384,1640,4481
14385,1640,537
14386,1640,4633
14387,1640,3879
14388,1641,2007
14389,1641,7873
14390,1641,4546
14391,1641,8037
14392,1641,4661
14393,1641,8612
14394,1641,4914
14395,1641,4572
14396,1641,9199
14397,1642,8804
14398,1642,8618
14399,1642,6686
14400,1642,2869
14401,1642,7612
14402,1642,4572
14403,1642,6422
14404,1642,900
14405,1643,9371
14406,1643,494
14407,1643,1454
14408,1643,3093
14409,1643,516
14410,1643,8388
14411,1643,3766
14412,1643,28
14413,1643,3062
14414,1644,3152
14415,1644,6854
14416,1644,5019
14417,1644,8824
14418,1644,9017
14419,1644,9434
14420,1644,6187
14421,1644,354
14422,1644,6665
14423,1645,7962
14424,1645,1915
14425,1645,514
14426,1645,7906
14427,1645,5703
14428,1645,5398
14429,1645,6693
14430,1645,2431
14431,1645,450
14432,1645,7682
14433,1646,319
14434,1646,7012
14435,1646,9388
14436,1646,2048
14437,1646,5121
14438,1646,6809
14439,1646,7016
14440,1646,9067
14441,1646,2242
14442,1646,9212
14443,1647,4547
14444,1647,5992
14445,1647,3571
14446,1647,8162
14447,1647,982
14448,1647,4230
14449,1647,3394
14450,1647,1648
14451,1648,1366
14452,1648,5032
14453,1648,1647
14454,1648,8162
14455,1648,4547
14456,1648,1363
14457,1648,5851
14458,1648,390
14459,1648,1054
14460,1648,666
14461,1649,9522
14462,1649,4369
14463,1649,7590
14464,1649,4236
14465,1649,3505
14466,1649,7834
14467,1649,7045
14468,1649,8610
14469,1649,6842
14470,1650,8122
14471,1650,6392
14472,1650,9089
14473,1650,8976
14474,1650,3193
14475,1650,3250
14476,1650,6718
14477,1650,3787
14478,1651,8670
14479,1651,886
14480,1651,6057
14481,1651,8639
14482,1651,1537
14483,1651,7478
14484,1651,6189
14485,1651,4565
14486,1651,4287
14487,1652,6392
14488,1652,856
14489,1652,6055
14490,1652,8350
14491,1652,4320
14492,1652,5254
14493,1652,1410
14494,1652,4193
14495,1652,5802
14496,1652,8740
14497,1653,7738
14498,1653,4982
14499,1653,5734
14500,1653,4488
14501,1653,652
14502,1653,1918
14503,1653,4294
14504,1653,4240
14505,1653,2915
14506,1653,473
14507,1654,5450
14508,1654,5142
14509,1654,2714
14510,1654,5729
14511,1654,3995
14512,1654,8648
14513,1654,7505
14514,1654,770
14515,1654,3571
14516,1655,6636
14517,1655,3582
14518,1655,5772
14519,1655,2372
14520,1655,4247
14521,1655,5567
14522,1655,7407
14523,1655,9361
14524,1655,3509
14525,1656,8509
14526,1656,5130
14527,1656,7047
14528,1656,4099
14529,1656,4476
14530,1656,3965
14531,1656,3694
14532,1656,5833
14533,1656,6594
14534,1656,357
14535,1657,948
14536,1657,9439
14537,1657,3947
14538,1657,3358
14539,1657,2241
14540,1657,9437
14541,1657,9537
14542,1657,4256
14543,1657,3433
14544,1658,578
14545,1658,2225
14546,1658,6936
14547,1658,4904
14548,1658,8942
14549,1658,8668
14550,1658,5358
14551,1659,1143
14552,1659,8787
14553,1659,1475
14554,1659,1859
14555,1659,1347
14556,1659,4171
14557,1659,8768
14558,1659,1810
14559,1659,4147
14560,1660,5631
14561,1660,9141
14562,1660,1358
14563,1660,322
14564,1660,3188
14565,1660,8326
14566,1660,5526
14567,1660,225
14568,1660,8790
14569,1661,5823
14570,1661,5139
14571,1661,523
14572,1661,944
14573,1661,3852
14574,1661,3690
14575,1661,564
14576,1661,5467
14577,1662,209
14578,1662,9347
14579,1662,5368
14580,1662,4417
14581,1662,5942
14582,1662,8488
14583,1662,2894
14584,1662,6391
14585,1663,572
14586,1663,8571
14587,1663,8246
14588,1663,7284
14589,1663,476
14590,1663,6190
14591,1663,2332
14592,1663,553
14593,1664,3165
14594,1664,2553
14595,1664,5257
14596,1664,7849
14597,1664,3248
14598,1664,307
14599,1664,6943
14600,1664,5242
14601,1664,6377
14602,1665,5873
14603,1665,2558
14604,1665,4841
14605,1665,1740
14606,1665,5657
14607,1665,6558
14608,1665,5806
14609,1665,5983
14610,1665,5863
14611,1665,5675
14612,1666,5140
14613,1666,6363
14614,1666,364
14615,1666,9388
14616,1666,443
14617,1666,5477
14618,1666,6635
14619,1666,7610
14620,1666,4390
14621,1666,458
14622,1667,4635
14623,1667,1170
14624,1667,760
14625,1667,8047
14626,1667,1289
14627,1667,3916
14628,1667,4914
14629,1668,4699
14630,1668,5914
14631,1668,5908
14632,1668,8516
14633,1668,5827
14634,1668,2275
14635,1668,2503
14636,1668,5093
14637,1669,294
14638,1669,3361
14639,1669,6896
14640,1669,4846
14641,1669,607
14642,1669,3713
14643,1669,1518
14644,1669,1799
14645,1670,2997
14646,1670,2619
14647,1670,3439
14648,1670,2991
14649,1670,6622
14650,1670,1902
14651,1670,6148
14652,1670,2995
14653,1671,7616
14654,1671,3645
14655,1671,3365
14656,1671,3398
14657,1671,8357
14658,1671,1708
14659,1671,2426
14660,1671,9210
14661,1671,3500
14662,1672,4385
14663,1672,7376
14664,1672,6888
14665,1672,6879
14666,1672,1014
14667,1672,7613
14668,1672,3260
14669,1672,4687
14670,1673,8660
14671,1673,597
14672,1673,8665
14673,1673,4573
14674,1673,6733
14675,1673,6222
14676,1673,7046
14677,1673,1663
14678,1673,8246
14679,1673,5887
14680,1674,3460
14681,1674,5183
14682,1674,7361
14683,1674,7452
14684,1674,1251
14685,1674,8460
14686,1674,6451
14687,1674,8038
14688,1675,2541
14689,1675,3834
14690,1675,9414
14691,1675,1324
14692,1675,6367
14693,1675,104
14694,1675,9384
14695,1675,3058
14696,1675,838
14697,1676,3307
14698,1676,8758
14699,1676,1859
14700,1676,977
14701,1676,5477
14702,1676,3620
14703,1676,3905
14704,1676,250
14705,1676,4951
14706,1677,5739
14707,1677,1597
14708,1677,538
14709,1677,7326
14710,1677,848
14711,1677,3986
14712,1677,8266
14713,1677,5809
14714,1678,4779
14715,1678,9222
14716,1678,7804
14717,1678,5113
14718,1678,8367
14719,1678,2865
14720,1678,376
14721,1678,2097
14722,1679,8214
14723,1679,6367
14724,1679,4792
14725,1679,4272
14726,1679,7448
14727,1679,5105
14728,1679,8707
14729,1679,4456
14730,1680,6223
14731,1680,4293
14732,1680,9457
14733,1680,7451
14734,1680,8644
14735,1680,5900
14736,1680,4825
14737,1680,6447
14738,1680,4445
14739,1681,20
14740,1681,4667
14741,1681,1399
14742,1681,2147
14743,1681,1933
14744,1681,3176
14745,1681,3392
14746,1682,8430
14747,1682,741
14748,1682,4995
14749,1682,4536
14750,1682,9410
14751,1682,201
14752,1682,6103
14753,1682,594
14754,1682,774
14755,1682,1143
14756,1683,5203
14757,1683,3366
14758,1683,3083
14759,1683,2568
14760,1683,6270
14761,1683,3406
14762,1683,183
14763,1683,9500
14764,1684,9283
14765,1684,4782
14766,1684,4785
14767,1684,3445
14768,1684,7122
14769,1684,2371
14770,1684,6991
14771,1684,3350
14772,1684,6437
14773,1684,3867
14774,1685,9092
14775,1685,3797
14776,1685,8686
14777,1685,1012
14778,1685,4061
14779,1685,7588
14780,1685,3346
14781,1685,3449
14782,1685,102
14783,1686,1799
14784,1686,7077
14785,1686,6617
14786,1686,3127
14787,1686,330
14788,1686,4248
14789,1686,612
14790,1686,6667
14791,1686,6603
14792,1687,3278
14793,1687,2342
14794,1687,5359
14795,1687,5145
14796,1687,9422
14797,1687,8876
14798,1687,7563
14799,1687,4763
14800,1687,577
14801,1687,9609
14802,1688,497
14803,1688,4462
14804,1688,7925
14805,1688,7749
14806,1688,8483
14807,1688,4103
14808,1688,7179
14809,1688,3701
14810,1689,713
14811,1689,7898
14812,1689,1338
14813,1689,4552
14814,1689,835
14815,1689,64
14816,1689,6840
14817,1689,7330
14818,1689,9335
14819,1690,3181
14820,1690,619
14821,1690,2038
14822,1690,7111
14823,1690,1448
14824,1690,7118
14825,1690,3314
14826,1690,2893
14827,1691,7301
14828,1691,1589
14829,1691,5696
14830,1691,5925
14831,1691,6145
14832,1691,6150
14833,1691,1188
14834,1691,9225
14835,1691,3903
14836,1691,8057
14837,1692,1197
14838,1692,1143
14839,1692,2544
14840,1692,7373
14841,1692,108
14842,1692,4998
14843,1692,7891
14844,1692,9364
14845,1692,6242
14846,1692,8338
14847,1693,235
14848,1693,7148
14849,1693,74
14850,1693,5506
14851,1693,7013
14852,1693,6925
14853,1693,9395
14854,1693,8529
14855,1693,3264
14856,1693,5628
14857,1694,1613
14858,1694,7303
14859,1694,6753
14860,1694,3372
14861,1694,6052
14862,1694,1765
14863,1694,497
14864,1694,5222
14865,1694,3273
14866,1695,2039
14867,1695,8815
14868,1695,5802
14869,1695,700
14870,1695,8655
14871,1695,6150
14872,1695,170
14873,1695,3984
14874,1695,5015
14875,1696,6397
14876,1696,3368
14877,1696,1027
14878,1696,4507
14879,1696,3196
14880,1696,1682
14881,1696,5457
14882,1696,2826
14883,1697,6501
14884,1697,5034
14885,1697,2322
14886,1697,2857
14887,1697,8740
14888,1697,5154
14889,1697,4320
14890,1697,1533
14891,1698,6781
14892,1698,6434
14893,1698,4049
14894,1698,7968
14895,1698,8824
14896,1698,6309
14897,1698,9592
14898,1698,5426
14899,1699,8701
14900,1699,1294
14901,1699,3261
14902,1699,4058
14903,1699,5313
14904,1699,8777
14905,1699,3538
14906,1699,4649
14907,1700,3891
14908,1700,2108
14909,1700,7861
14910,1700,5800
14911,1700,6669
14912,1700,5816
14913,1700,1775
14914,1700,285
14915,1700,206
14916,1700,1871
14917,1701,2458
14918,1701,6501
14919,1701,6146
14920,1701,7358
14921,1701,7124
14922,1701,1064
14923,1701,5652
14924,1701,6031
14925,1702,5887
14926,1702,9279
14927,1702,2544
14928,1702,4875
14929,1702,1709
14930,1702,1269
14931,1702,4752
14932,1702,4847
14933,1702,8285
14934,1703,6203
14935,1703,9549
14936,1703,1478
14937,1703,7338
14938,1703,3216
14939,1703,3348
14940,1703,3636
14941,1703,1112
14942,1704,802
14943,1704,1580
14944,1704,1151
14945,1704,2076
14946,1704,6057
14947,1704,8328
14948,1704,4287
14949,1704,3614
14950,1704,5411
14951,1705,6774
14952,1705,497
14953,1705,4723
14954,1705,571
14955,1705,582
14956,1705,1893
14957,1705,3591
14958,1705,2363
14959,1706,2626
14960,1706,5748
14961,1706,2950
14962,1706,4154
14963,1706,5257
14964,1706,901
14965,1706,8842
14966,1706,2970
14967,1706,6943
14968,1707,7300
14969,1707,9138
14970,1707,2553
14971,1707,3248
14972,1707,3019
14973,1707,2626
14974,1707,8271
14975,1707,2900
14976,1708,1794
14977,1708,9210
14978,1708,1941
14979,1708,3365
14980,1708,3500
14981,1708,2450
14982,1708,3398
14983,1708,1132
14984,1709,8760
14985,1709,992
14986,1709,2420
14987,1709,7674
14988,1709,1434
14989,1709,383
14990,1709,4660
14991,1710,5705
14992,1710,3461
14993,1710,7549
14994,1710,5464
14995,1710,2984
14996,1710,6684
14997,1710,6173
14998,1710,2430
14999,1710,7920
15000,1710,7309
15001,1711,1127
15002,1711,5436
15003,1711,7920
15004,1711,7040
15005,1711,3879
15006,1711,2430
15007,1711,742
15008,1711,1921
15009,1711,4162
15010,1711,582
15011,1712,2070
15012,1712,8191
15013,1712,4053
15014,1712,3935
15015,1712,3747
15016,1712,4673
15017,1712,8393
15018,1712,3750
15019,1713,6648
15020,1713,924
15021,1713,4145
15022,1713,9376
15023,1713,1307
15024,1713,1927
15025,1713,4149
15026,1713,5542
15027,1713,3533
15028,1713,6620
15029,1714,7855
15030,1714,8347
15031,1714,3948
15032,1714,9044
15033,1714,8294
15034,1714,2194
15035,1714,5561
15036,1714,6631
15037,1715,7982
15038,1715,4833
15039,1715,9612
15040,1715,3747
15041,1715,9241
15042,1715,4793
15043,1715,3502
15044,1716,1331
15045,1716,4697
15046,1716,2542
15047,1716,6876
15048,1716,3494
15049,1716,3900
15050,1716,6512
15051,1717,1553
15052,1717,4283
15053,1717,3727
15054,1717,5510
15055,1717,9324
15056,1717,7899
15057,1717,5641
15058,1717,1441
15059,1717,1813
15060,1718,9610
15061,1718,4036
15062,1718,5040
15063,1718,8232
15064,1718,1057
15065,1718,4253
15066,1718,906
15067,1718,2456
15068,1718,5861
15069,1719,1381
15070,1719,2363
15071,1719,1472
15072,1719,582
15073,1719,3837
15074,1719,7773
15075,1719,603
15076,1719,1501
15077,1720,6144
15078,1720,4250
15079,1720,7293
15080,1720,7870
15081,1720,483
15082,1720,4314
